"track_name","artist.s._name","artist_count","released_year","released_month","released_day","in_spotify_playlists","in_spotify_charts","streams","in_apple_playlists","in_apple_charts","in_deezer_playlists","in_deezer_charts","in_shazam_charts","bpm","danceability_.","valence_.","energy_.","acousticness_.","instrumentalness_.","liveness_.","speechiness_.","multiple_artist","top100","rank","Major","Minor","CSharp","FSharp","D","ASharp","GSharp","G","B","A","E","DSharp","F","taylor_swift","bad_bunny","the_weeknd","drake","peso_pluma"
"Cheques","shubh",1,2023,5,19,67,8,47956378,7,10,0,0,57,90,74,36,63,26,0,27,5,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"XQ Te Pones Asï¿","yandel, feid",2,2022,9,13,308,0,47093942,6,1,6,0,0,92,81,48,70,13,0,15,7,1,0,"Top 950",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Karma (feat. Ice Spice)","taylor swift, ice spice",2,2023,5,26,588,0,46142772,23,21,31,0,0,90,62,7,62,6,0,58,6,1,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Stand By Me (feat. Morgan Wallen)","lil durk, morgan wallen",2,2023,5,26,381,5,46065667,23,82,6,0,113,134,76,61,58,6,0,16,3,1,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CORAZï¿½ï¿½N VA","maria becerra",1,2023,6,22,370,20,43857627,12,16,18,4,93,98,68,40,79,33,0,30,6,0,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piï¿½ï¿½man Deï¿","semicenk, doï¿½ï¿½u ",2,2023,6,2,185,3,43522589,5,6,4,1,33,98,73,45,62,28,0,13,13,1,0,"Top 950",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Crown","kendrick lamar",1,2022,5,13,1493,0,42485571,2,0,10,0,0,170,37,14,24,80,0,11,4,0,0,"Top 950",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A Tale By Quincy","the weeknd",1,2022,1,7,733,0,41924466,0,2,2,0,0,94,46,55,50,71,0,10,11,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Rich - Interlude","kendrick lamar",1,2022,5,13,1103,0,41210087,0,0,0,0,0,104,44,74,42,88,0,9,9,0,0,"Top 950",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Curtains","ed sheeran",1,2023,5,5,715,0,39893489,37,3,27,0,50,176,50,44,76,10,0,32,5,0,0,"Top 950",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Novidade na ï¿½ï¿","mc livinho, dj matt d",2,2023,6,23,267,9,39709092,9,6,25,2,72,130,63,36,34,76,0,35,9,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Hummingbird (Metro Boomin & James Blake)","james blake, metro boomin",2,2023,6,2,277,1,39666245,1,20,5,0,1,81,59,26,60,46,1,25,13,1,0,"Top 950",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enchanted (Taylor's Version)","taylor swift",1,2023,7,7,148,24,39578178,32,93,8,2,5,82,51,22,53,1,0,15,3,0,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Back To December (Taylor's Version)","taylor swift",1,2023,7,7,139,17,39228929,16,72,5,0,8,142,50,20,64,1,0,12,3,0,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"LAGUNAS","jasiel nuï¿½ï¿½ez, peso p",2,2023,6,22,58,18,39058561,2,106,4,2,184,116,77,79,62,33,1,15,3,1,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Still With You","jung kook",1,2020,6,5,31,39,38411956,2,107,8,0,0,88,53,34,47,9,0,83,4,0,0,"Top 950",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Auntie Diaries","kendrick lamar",1,2022,5,13,1545,0,37778188,1,0,4,0,0,78,43,60,38,76,1,48,38,0,0,"Top 950",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Every Angel is Terrifying","the weeknd",1,2022,1,7,715,0,37307967,0,1,2,0,0,118,44,52,94,11,0,4,29,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)","future, lil uzi vert, metro boomin",3,2023,6,2,259,0,37126685,5,17,5,0,0,135,77,28,55,18,0,22,15,1,0,"Top 950",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Savior - Interlude","kendrick lamar",1,2022,5,13,1194,0,37091576,0,0,3,0,0,118,66,83,43,84,0,19,19,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mine (Taylor's Version)","taylor swift",1,2023,7,7,99,15,36912123,21,52,6,1,0,121,65,49,78,0,0,17,4,0,0,"Top 950",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Don't ever say love me (feat. RM of BTS)","rm, colde",2,2023,5,4,105,0,34502215,5,9,5,0,0,145,54,19,48,36,0,37,5,1,0,"Top 950",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Born With A Beer In My Hand","morgan wallen",1,2023,3,3,203,0,34450974,5,9,0,0,0,148,53,61,81,5,0,36,4,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mother I Sober (feat. Beth Gibbons of Portishead)","kendrick lamar, beth gibbons",2,2022,5,13,1890,0,33381454,3,0,2,0,0,140,49,50,37,87,0,11,35,1,0,"Top 950",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )","wizkid, toian, metro boomin, don toliver, beam",5,2023,6,2,197,0,32761689,3,10,3,0,0,101,92,59,51,41,51,26,8,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Devil Donï¿½ï¿½ï¿½","morgan wallen",1,2023,3,3,166,0,32526947,2,10,0,0,0,125,53,32,66,38,0,9,3,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phantom Regret by Jim","the weeknd",1,2022,1,7,768,0,31959571,1,1,3,0,0,108,46,23,48,75,30,14,4,0,0,"Top 950",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Mi Bello Angel","natanael cano",1,2023,6,30,86,8,31873544,7,76,3,1,93,128,81,90,77,1,0,9,5,0,0,"Top 950",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"What Was I Made For? [From The Motion Picture ""Barbie""]","billie eilish",1,2023,7,13,873,104,30546883,80,227,95,24,NA,78,44,14,9,96,0,10,3,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Better Than Revenge (Taylor's Version)","taylor swift",1,2023,7,7,86,11,30343206,3,33,3,0,1,146,50,67,89,0,0,19,8,0,0,"Top 950",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"New Jeans","newjeans",1,2023,7,7,77,35,29562220,8,166,4,4,34,134,81,53,72,51,0,12,5,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Danger (Spider) (Offset & JID)","offset, jid",2,2023,6,2,214,0,24975653,3,3,6,0,0,143,83,25,69,4,0,23,12,1,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Rush","troye sivan",1,2023,7,13,864,78,22581161,71,135,50,1,294,126,74,35,84,0,0,11,6,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"S91","karol g",1,2023,7,14,525,41,16011326,34,115,39,6,216,128,86,42,72,59,0,9,19,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overdrive","post malone",1,2023,7,14,410,36,14780425,36,32,31,1,26,140,56,48,73,0,0,35,4,0,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gol Bolinha, Gol Quadrado 2","mc pedrinho, dj 900",2,2023,6,1,293,8,11956641,5,2,30,2,66,133,93,68,65,42,0,12,25,1,0,"Top 950",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"QUEMA","sog, ryan castro, peso pluma",3,2023,7,13,437,31,11599388,17,29,26,3,208,97,79,92,89,5,0,6,5,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jhoome Jo Pathaan","arijit singh, vishal dadlani, sukriti kakar, vishal-shekhar, shekhar ravjiani, kumaar",6,2022,12,22,138,4,1365184,13,78,2,0,0,105,82,62,74,10,0,33,7,1,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Que Vuelvas","carin leon, grupo frontera",2,2022,12,9,763,26,2762,21,110,21,9,71,162,49,78,64,19,0,11,4,1,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Love Grows (Where My Rosemary Goes)","edison lighthouse",1,1970,1,1,2877,0,NA,16,0,54,0,0,110,53,75,69,7,0,17,3,0,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
